"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Memory","Network Performance","Cache Engine","Storage Media","Transfer Type","usageType","operation","Normalization Size Factor","Region Code","serviceName","SSD"
"6NBFNQESESG5G499","6QCMYABX3D","6NBFNQESESG5G499.6QCMYABX3D.6YS6EN2CT7","Reserved","Valkey, cache.r6gd.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r6gd.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r6gd.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache","398.14 GiB"
"6NBFNQESESG5G499","6QCMYABX3D","6NBFNQESESG5G499.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","16769.64","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r6gd.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r6gd.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache","398.14 GiB"
"6NBFNQESESG5G499","BPH4J8HBKS","6NBFNQESESG5G499.BPH4J8HBKS.6YS6EN2CT7","Reserved","Valkey, cache.r6gd.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","1.5560000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r6gd.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r6gd.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache","398.14 GiB"
"6NBFNQESESG5G499","HU7G6KETJZ","6NBFNQESESG5G499.HU7G6KETJZ.6YS6EN2CT7","Reserved","Valkey, cache.r6gd.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.9696000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r6gd.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r6gd.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache","398.14 GiB"
"6NBFNQESESG5G499","HU7G6KETJZ","6NBFNQESESG5G499.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","8555.984","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r6gd.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r6gd.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache","398.14 GiB"
"6NBFNQESESG5G499","JRTCKXETXF","6NBFNQESESG5G499.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.9928 per cache.r6gd.4xlarge node-hour running Valkey with data tiering (APS1)","2024-10-01","0","Inf","Hrs","2.9928000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r6gd.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r6gd.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache","398.14 GiB"
"6NBFNQESESG5G499","NQ3QZPMQV9","6NBFNQESESG5G499.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Valkey, cache.r6gd.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r6gd.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r6gd.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache","398.14 GiB"
"6NBFNQESESG5G499","NQ3QZPMQV9","6NBFNQESESG5G499.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","35373.456","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r6gd.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r6gd.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache","398.14 GiB"
"6NK25NBNW95JXF5X","JRTCKXETXF","6NK25NBNW95JXF5X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.104 per T2 Medium Cache node-hour (or partial hour) running Memcached","2024-10-01","0","Inf","Hrs","0.1040000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t2.medium","Yes","Standard","2","3.22 GiB","Low to Moderate","Memcached",,,"APS1-NodeUsage:cache.t2.medium","CreateCacheCluster:0001","2","ap-southeast-1","Amazon ElastiCache",
"6NK25NBNW95JXF5X","VG8YD49WWM","6NK25NBNW95JXF5X.VG8YD49WWM.6YS6EN2CT7","Reserved","ElastiCache, cache.t2.medium reserved instance applied","2015-10-31","0","Inf","Hrs","0.0340000000","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t2.medium","Yes","Standard","2","3.22 GiB","Low to Moderate","Memcached",,,"APS1-NodeUsage:cache.t2.medium","CreateCacheCluster:0001","2","ap-southeast-1","Amazon ElastiCache",
"6NK25NBNW95JXF5X","VG8YD49WWM","6NK25NBNW95JXF5X.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",,,"Quantity","712","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t2.medium","Yes","Standard","2","3.22 GiB","Low to Moderate","Memcached",,,"APS1-NodeUsage:cache.t2.medium","CreateCacheCluster:0001","2","ap-southeast-1","Amazon ElastiCache",
"6NK25NBNW95JXF5X","YTVHEVGPBZ","6NK25NBNW95JXF5X.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.t2.medium reserved instance applied","2015-10-31","0","Inf","Hrs","0.0420000000","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t2.medium","Yes","Standard","2","3.22 GiB","Low to Moderate","Memcached",,,"APS1-NodeUsage:cache.t2.medium","CreateCacheCluster:0001","2","ap-southeast-1","Amazon ElastiCache",
"6NK25NBNW95JXF5X","YTVHEVGPBZ","6NK25NBNW95JXF5X.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",,,"Quantity","316","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.t2.medium","Yes","Standard","2","3.22 GiB","Low to Moderate","Memcached",,,"APS1-NodeUsage:cache.t2.medium","CreateCacheCluster:0001","2","ap-southeast-1","Amazon ElastiCache",
"6XN6YCNWYC63V68F","JRTCKXETXF","6XN6YCNWYC63V68F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.619 per Gen Purpose M4.10xlarge node hour running Redis","2024-10-01","0","Inf","Hrs","4.6190000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.10xlarge","Yes","Standard","40","154.64 GiB","10 Gigabit","Redis",,,"APS1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0002","80","ap-southeast-1","Amazon ElastiCache",
"6XN6YCNWYC63V68F","VG8YD49WWM","6XN6YCNWYC63V68F.VG8YD49WWM.6YS6EN2CT7","Reserved","Redis, cache.m4.10xlarge reserved instance applied","2016-09-30","0","Inf","Hrs","1.1250000000","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.10xlarge","Yes","Standard","40","154.64 GiB","10 Gigabit","Redis",,,"APS1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0002","80","ap-southeast-1","Amazon ElastiCache",
"6XN6YCNWYC63V68F","VG8YD49WWM","6XN6YCNWYC63V68F.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","18475","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.10xlarge","Yes","Standard","40","154.64 GiB","10 Gigabit","Redis",,,"APS1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0002","80","ap-southeast-1","Amazon ElastiCache",
"6XN6YCNWYC63V68F","YTVHEVGPBZ","6XN6YCNWYC63V68F.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.m4.10xlarge reserved instance applied","2016-09-30","0","Inf","Hrs","1.7020000000","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.10xlarge","Yes","Standard","40","154.64 GiB","10 Gigabit","Redis",,,"APS1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0002","80","ap-southeast-1","Amazon ElastiCache",
"6XN6YCNWYC63V68F","YTVHEVGPBZ","6XN6YCNWYC63V68F.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","9320","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.10xlarge","Yes","Standard","40","154.64 GiB","10 Gigabit","Redis",,,"APS1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0002","80","ap-southeast-1","Amazon ElastiCache",
"7FQ73W5ZPC8ZBZQA","38NPMPTW36","7FQ73W5ZPC8ZBZQA.38NPMPTW36.6YS6EN2CT7","Reserved","Valkey, cache.m7g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0752000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.xlarge","Yes","Standard","4","12.93 GiB","Up to 12.5 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m7g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7FQ73W5ZPC8ZBZQA","38NPMPTW36","7FQ73W5ZPC8ZBZQA.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","1977.9376","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.xlarge","Yes","Standard","4","12.93 GiB","Up to 12.5 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m7g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7FQ73W5ZPC8ZBZQA","4NA7Y494T4","7FQ73W5ZPC8ZBZQA.4NA7Y494T4.6YS6EN2CT7","Reserved","Valkey, cache.m7g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.2136000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.xlarge","Yes","Standard","4","12.93 GiB","Up to 12.5 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m7g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7FQ73W5ZPC8ZBZQA","6QCMYABX3D","7FQ73W5ZPC8ZBZQA.6QCMYABX3D.6YS6EN2CT7","Reserved","Valkey, cache.m7g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.xlarge","Yes","Standard","4","12.93 GiB","Up to 12.5 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m7g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7FQ73W5ZPC8ZBZQA","6QCMYABX3D","7FQ73W5ZPC8ZBZQA.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","1758.1672","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.xlarge","Yes","Standard","4","12.93 GiB","Up to 12.5 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m7g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7FQ73W5ZPC8ZBZQA","BPH4J8HBKS","7FQ73W5ZPC8ZBZQA.BPH4J8HBKS.6YS6EN2CT7","Reserved","Valkey, cache.m7g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.1632000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.xlarge","Yes","Standard","4","12.93 GiB","Up to 12.5 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m7g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7FQ73W5ZPC8ZBZQA","HU7G6KETJZ","7FQ73W5ZPC8ZBZQA.HU7G6KETJZ.6YS6EN2CT7","Reserved","Valkey, cache.m7g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.1016000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.xlarge","Yes","Standard","4","12.93 GiB","Up to 12.5 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m7g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7FQ73W5ZPC8ZBZQA","HU7G6KETJZ","7FQ73W5ZPC8ZBZQA.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","892.8192","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.xlarge","Yes","Standard","4","12.93 GiB","Up to 12.5 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m7g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7FQ73W5ZPC8ZBZQA","JRTCKXETXF","7FQ73W5ZPC8ZBZQA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.3136 per Gen Purpose m7g.xlarge node hour running Valkey","2024-10-01","0","Inf","Hrs","0.3136000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.xlarge","Yes","Standard","4","12.93 GiB","Up to 12.5 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m7g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7FQ73W5ZPC8ZBZQA","NQ3QZPMQV9","7FQ73W5ZPC8ZBZQA.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Valkey, cache.m7g.xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.xlarge","Yes","Standard","4","12.93 GiB","Up to 12.5 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m7g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7FQ73W5ZPC8ZBZQA","NQ3QZPMQV9","7FQ73W5ZPC8ZBZQA.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","3708.6336","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m7g.xlarge","Yes","Standard","4","12.93 GiB","Up to 12.5 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m7g.xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7NC63BVYV2MXBPYZ","38NPMPTW36","7NC63BVYV2MXBPYZ.38NPMPTW36.6YS6EN2CT7","Reserved","Valkey, cache.m5.24xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","1.7912000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.24xlarge","Yes","Standard","96","314.32 GiB","25 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.24xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7NC63BVYV2MXBPYZ","38NPMPTW36","7NC63BVYV2MXBPYZ.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","47083.2","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.24xlarge","Yes","Standard","96","314.32 GiB","25 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.24xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7NC63BVYV2MXBPYZ","4NA7Y494T4","7NC63BVYV2MXBPYZ.4NA7Y494T4.6YS6EN2CT7","Reserved","Valkey, cache.m5.24xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","5.0952000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.24xlarge","Yes","Standard","96","314.32 GiB","25 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.24xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7NC63BVYV2MXBPYZ","6QCMYABX3D","7NC63BVYV2MXBPYZ.6QCMYABX3D.6YS6EN2CT7","Reserved","Valkey, cache.m5.24xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.24xlarge","Yes","Standard","96","314.32 GiB","25 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.24xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7NC63BVYV2MXBPYZ","6QCMYABX3D","7NC63BVYV2MXBPYZ.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","41655.2","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.24xlarge","Yes","Standard","96","314.32 GiB","25 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.24xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7NC63BVYV2MXBPYZ","BPH4J8HBKS","7NC63BVYV2MXBPYZ.BPH4J8HBKS.6YS6EN2CT7","Reserved","Valkey, cache.m5.24xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","3.8696000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.24xlarge","Yes","Standard","96","314.32 GiB","25 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.24xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7NC63BVYV2MXBPYZ","HU7G6KETJZ","7NC63BVYV2MXBPYZ.HU7G6KETJZ.6YS6EN2CT7","Reserved","Valkey, cache.m5.24xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","2.4264000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.24xlarge","Yes","Standard","96","314.32 GiB","25 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.24xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7NC63BVYV2MXBPYZ","HU7G6KETJZ","7NC63BVYV2MXBPYZ.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","21252.8","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.24xlarge","Yes","Standard","96","314.32 GiB","25 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.24xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7NC63BVYV2MXBPYZ","JRTCKXETXF","7NC63BVYV2MXBPYZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$7.4648 per Gen Purpose M5.24xlarge node hour running Valkey","2024-10-01","0","Inf","Hrs","7.4648000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.24xlarge","Yes","Standard","96","314.32 GiB","25 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.24xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7NC63BVYV2MXBPYZ","NQ3QZPMQV9","7NC63BVYV2MXBPYZ.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Valkey, cache.m5.24xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.24xlarge","Yes","Standard","96","314.32 GiB","25 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.24xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7NC63BVYV2MXBPYZ","NQ3QZPMQV9","7NC63BVYV2MXBPYZ.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","88516","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.24xlarge","Yes","Standard","96","314.32 GiB","25 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.24xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7QB26K4T5U2P7Z4H","38NPMPTW36","7QB26K4T5U2P7Z4H.38NPMPTW36.6YS6EN2CT7","Reserved","Valkey, cache.r7g.16xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","1.6072000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.16xlarge","Yes","Memory optimized","64","419.09 GiB","30 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r7g.16xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7QB26K4T5U2P7Z4H","38NPMPTW36","7QB26K4T5U2P7Z4H.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","42238.0568","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.16xlarge","Yes","Memory optimized","64","419.09 GiB","30 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r7g.16xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7QB26K4T5U2P7Z4H","4NA7Y494T4","7QB26K4T5U2P7Z4H.4NA7Y494T4.6YS6EN2CT7","Reserved","Valkey, cache.r7g.16xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","4.5536000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.16xlarge","Yes","Memory optimized","64","419.09 GiB","30 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r7g.16xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7QB26K4T5U2P7Z4H","6QCMYABX3D","7QB26K4T5U2P7Z4H.6QCMYABX3D.6YS6EN2CT7","Reserved","Valkey, cache.r7g.16xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.16xlarge","Yes","Memory optimized","64","419.09 GiB","30 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r7g.16xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7QB26K4T5U2P7Z4H","6QCMYABX3D","7QB26K4T5U2P7Z4H.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","37544.9392","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.16xlarge","Yes","Memory optimized","64","419.09 GiB","30 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r7g.16xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7QB26K4T5U2P7Z4H","BPH4J8HBKS","7QB26K4T5U2P7Z4H.BPH4J8HBKS.6YS6EN2CT7","Reserved","Valkey, cache.r7g.16xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","3.4824000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.16xlarge","Yes","Memory optimized","64","419.09 GiB","30 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r7g.16xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"7QB26K4T5U2P7Z4H","HU7G6KETJZ","7QB26K4T5U2P7Z4H.HU7G6KETJZ.6YS6EN2CT7","Reserved","Valkey, cache.r7g.16xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","2.1768000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.16xlarge","Yes","Memory optimized","64","419.09 GiB","30 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r7g.16xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
